GPU field configuration:
Z = 0
0.00e+00 3.07e+08 6.94e+08 1.18e+09 1.53e+09 1.11e+09 5.34e+08 0.00e+00 
0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 

Z = 4
0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
0.00e+00 2.24e+08 4.79e+08 7.54e+08 9.20e+08 7.00e+08 3.54e+08 0.00e+00 
0.00e+00 4.79e+08 1.09e+09 1.89e+09 2.61e+09 1.78e+09 8.34e+08 0.00e+00 
0.00e+00 7.54e+08 1.89e+09 3.99e+09 7.41e+09 3.84e+09 1.53e+09 0.00e+00 
0.00e+00 9.20e+08 2.61e+09 7.41e+09 2.61e+10 7.24e+09 2.20e+09 0.00e+00 
0.00e+00 7.00e+08 1.78e+09 3.84e+09 7.24e+09 3.71e+09 1.45e+09 0.00e+00 
0.00e+00 3.54e+08 8.34e+08 1.53e+09 2.20e+09 1.45e+09 6.57e+08 0.00e+00 
0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 

Z = 5
0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
0.00e+00 1.82e+08 3.85e+08 5.92e+08 7.00e+08 5.47e+08 2.82e+08 0.00e+00 
0.00e+00 3.85e+08 8.51e+08 1.40e+09 1.78e+09 1.32e+09 6.45e+08 0.00e+00 
0.00e+00 5.92e+08 1.40e+09 2.61e+09 3.84e+09 2.49e+09 1.11e+09 0.00e+00 
0.00e+00 7.00e+08 1.78e+09 3.84e+09 7.24e+09 3.71e+09 1.45e+09 0.00e+00 
0.00e+00 5.47e+08 1.32e+09 2.49e+09 3.71e+09 2.38e+09 1.05e+09 0.00e+00 
0.00e+00 2.82e+08 6.45e+08 1.11e+09 1.45e+09 1.05e+09 5.01e+08 0.00e+00 
0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 

Z = 6
0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
0.00e+00 9.88e+07 2.05e+08 3.07e+08 3.54e+08 2.82e+08 1.49e+08 0.00e+00 
0.00e+00 2.05e+08 4.41e+08 6.94e+08 8.34e+08 6.45e+08 3.29e+08 0.00e+00 
0.00e+00 3.07e+08 6.94e+08 1.18e+09 1.53e+09 1.11e+09 5.34e+08 0.00e+00 
0.00e+00 3.54e+08 8.34e+08 1.53e+09 2.20e+09 1.45e+09 6.57e+08 0.00e+00 
0.00e+00 2.82e+08 6.45e+08 1.11e+09 1.45e+09 1.05e+09 5.01e+08 0.00e+00 
0.00e+00 1.49e+08 3.29e+08 5.34e+08 6.57e+08 5.01e+08 2.50e+08 0.00e+00 
0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 

Z = 7
0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 

